2	1.0000000000000000	-0.5773502691896257
2	1.0000000000000000	0.5773502691896257
3	0.8888888888888888	0.0000000000000000
3	0.5555555555555556	-0.7745966692414834
3	0.5555555555555556	0.7745966692414834
4	0.6521451548625461	-0.3399810435848563
4	0.6521451548625461	0.3399810435848563
4	0.3478548451374538	-0.8611363115940526
4	0.3478548451374538	0.8611363115940526
5	0.5688888888888889	0.0000000000000000
5	0.4786286704993665	-0.5384693101056831
5	0.4786286704993665	0.5384693101056831
5	0.2369268850561891	-0.9061798459386640
5	0.2369268850561891	0.9061798459386640
6	0.3607615730481386	0.6612093864662645
6	0.3607615730481386	-0.6612093864662645
6	0.4679139345726910	-0.2386191860831969
6	0.4679139345726910	0.2386191860831969
6	0.1713244923791704	-0.9324695142031521
6	0.1713244923791704	0.9324695142031521
7	0.4179591836734694	0.0000000000000000
7	0.3818300505051189	0.4058451513773972
7	0.3818300505051189	-0.4058451513773972
7	0.2797053914892766	-0.7415311855993945
7	0.2797053914892766	0.7415311855993945
7	0.1294849661688697	-0.9491079123427585
7	0.1294849661688697	0.9491079123427585
8	0.3626837833783620	-0.1834346424956498
8	0.3626837833783620	0.1834346424956498
8	0.3137066458778873	-0.5255324099163290
8	0.3137066458778873	0.5255324099163290
8	0.2223810344533745	-0.7966664774136267
8	0.2223810344533745	0.7966664774136267
8	0.1012285362903763	-0.9602898564975363
8	0.1012285362903763	0.9602898564975363
9	0.3302393550012598	0.0000000000000000
9	0.1806481606948574	-0.8360311073266358
9	0.1806481606948574	0.8360311073266358
9	0.0812743883615744	-0.9681602395076261
9	0.0812743883615744	0.9681602395076261
9	0.3123470770400029	-0.3242534234038089
9	0.3123470770400029	0.3242534234038089
9	0.2606106964029354	-0.6133714327005904
9	0.2606106964029354	0.6133714327005904
10	0.2955242247147529	-0.1488743389816312
10	0.2955242247147529	0.1488743389816312
10	0.2692667193099963	-0.4333953941292472
10	0.2692667193099963	0.4333953941292472
10	0.2190863625159820	-0.6794095682990244
10	0.2190863625159820	0.6794095682990244
10	0.1494513491505806	-0.8650633666889845
10	0.1494513491505806	0.8650633666889845
10	0.0666713443086881	-0.9739065285171717
10	0.0666713443086881	0.9739065285171717
